Dataset,Algorithm,CorrelationThreshold,TrueLabel,PredictedLabel,Prob_Defaults,Prob_Tuning
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.42109939924460865,0.5789006007553914
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13955703864914085,0.8604429613508592
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.08908873337485712,0.9109112666251429
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3289852423347254,0.6710147576652746
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2856834229799311,0.7143165770200691
Baseline,SVM_Linear,0.8,Defaults,Tuning,3.0000008999999776e-14,0.9999999999999699
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1729303377246022,0.8270696622753979
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13532625481086394,0.8646737451891363
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.22263308910072133,0.7773669108992788
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.41187194948049116,0.5881280505195088
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2522362492516636,0.7477637507483365
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3667158070078503,0.6332841929921497
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.20839979343774556,0.7916002065622546
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.18011673335512424,0.8198832666448758
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3011257744268561,0.6988742255731437
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.36424555330956543,0.6357544466904345
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.12767636103314806,0.8723236389668519
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.0965657276953356,0.9034342723046644
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.5262861119628846,0.4737138880371155
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1272320230630272,0.8727679769369727
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.28172166855698566,0.7182783314430145
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.35683592042681056,0.6431640795731893
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.09078231815761675,0.9092176818423833
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13769587750761852,0.8623041224923815
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.06671600220850306,0.9332839977914968
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2083050456136736,0.7916949543863262
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13158422494349942,0.8684157750565007
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.32457305318946583,0.6754269468105341
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.40850410349177313,0.591495896508227
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.07095014732236123,0.929049852677639
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3244480263612272,0.6755519736387728
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.09685400314735951,0.9031459968526406
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.45446498837993876,0.5455350116200612
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3409837176588063,0.6590162823411938
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3128766626894781,0.6871233373105221
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.36683075279579297,0.6331692472042072
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.24336667231669015,0.7566333276833098
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3346525779524642,0.6653474220475357
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.27093736706968186,0.7290626329303181
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.08460648378322405,0.9153935162167761
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.23460349431592295,0.7653965056840772
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.16634095726867776,0.8336590427313222
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.16634095726867776,0.8336590427313222
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13837133002784202,0.8616286699721581
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13124579145672707,0.8687542085432729
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4917534133577361,0.508246586642264
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.16795880410669695,0.832041195893303
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3154608126683143,0.6845391873316855
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.34097500239917256,0.6590249976008276
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3391209714112784,0.6608790285887215
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.380978756157258,0.619021243842742
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.20302539236554576,0.7969746076344542
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3492590383787186,0.6507409616212815
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.18625851376265923,0.813741486237341
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.06092688524225886,0.9390731147577411
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3290024452130865,0.6709975547869137
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3129603008678879,0.6870396991321119
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.10274087665642334,0.8972591233435768
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.331644898180838,0.6683551018191618
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1421628851396779,0.8578371148603221
Baseline,SVM_Linear,0.8,Defaults,Defaults,0.5142235697484855,0.4857764302515145
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.40036555910438304,0.599634440895617
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.24164196723509232,0.7583580327649078
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.17639552495480224,0.8236044750451978
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4872232048185704,0.5127767951814296
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3636246081412869,0.636375391858713
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.37693783605723824,0.6230621639427617
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.4880338165840481,0.5119661834159519
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.22512681466378257,0.7748731853362172
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3658579290526706,0.6341420709473294
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.6346365482773058,0.36536345172269424
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.22709567519976268,0.7729043248002373
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.23227635967368443,0.7677236403263158
Baseline,SVM_Linear,0.8,Defaults,Defaults,0.5687980381019352,0.4312019618980648
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.44858072434727325,0.5514192756527267
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.18731603761049778,0.8126839623895022
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3302689985850764,0.6697310014149235
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.08642009913234136,0.9135799008676587
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.20121077645237284,0.7987892235476272
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.025611713200126323,0.9743882867998738
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.35136639632585676,0.6486336036741434
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.19516309434776846,0.8048369056522315
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22872537406590204,0.7712746259340979
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.42624962887418966,0.5737503711258103
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21487662289049722,0.7851233771095028
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1844824746486251,0.8155175253513749
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.41687548279765224,0.5831245172023478
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.05598141464133525,0.9440185853586647
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.1575364509621624,0.8424635490378375
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.13155420875360632,0.8684457912463934
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2763136302012747,0.7236863697987252
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2330520479561934,0.7669479520438065
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3057997355163721,0.6942002644836278
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.19734612508900853,0.8026538749109917
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18852200845202655,0.8114779915479735
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.028094935863647006,0.9719050641363529
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2325513663804127,0.767448633619587
Baseline,SVM_Linear,0.85,Defaults,Defaults,0.5247773606732008,0.47522263932679926
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2797704610392275,0.7202295389607725
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.32445995868853433,0.6755400413114658
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3120017232117746,0.6879982767882254
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.31756395425742523,0.6824360457425745
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.26835635661926077,0.7316436433807393
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.12241956375562509,0.8775804362443749
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3204362508149654,0.6795637491850346
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2713247984761991,0.728675201523801
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22893959580163398,0.7710604041983659
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.23683365415521,0.76316634584479
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.27316661747674426,0.7268333825232558
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2851723674426969,0.7148276325573032
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21733842043180282,0.7826615795681974
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.16858931077377187,0.8314106892262281
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2174477490938678,0.782552250906132
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.41424548928383637,0.5857545107161637
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.23579597102673575,0.7642040289732641
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.15718758543097794,0.842812414569022
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4571932383022645,0.5428067616977356
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.19674230505622373,0.803257694943776
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.33908988733351497,0.6609101126664849
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.23379442995287014,0.76620557004713
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.46049652031945226,0.5395034796805476
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.35957502433495425,0.6404249756650456
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.027297210992122862,0.972702789007877
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.6711805190781822,0.32881948092181784
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.30782466557560884,0.6921753344243912
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21303683000911153,0.7869631699908886
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3521591517201949,0.6478408482798051
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.32855737024016896,0.6714426297598309
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1921372646921619,0.8078627353078379
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2866097919548799,0.7133902080451203
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.17882546272727812,0.8211745372727218
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.30543699501094024,0.6945630049890598
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1479158715984008,0.8520841284015992
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.16099220498836161,0.8390077950116385
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2952176450113363,0.7047823549886638
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3636836777266402,0.6363163222733599
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.35754167378270924,0.6424583262172908
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.30458350886789326,0.6954164911321067
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3920023215272661,0.6079976784727339
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.33281283776781906,0.6671871622321812
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.27594819013809,0.72405180986191
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.09910388105974817,0.9008961189402519
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2223367007072345,0.7776632992927657
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2602049263217139,0.7397950736782861
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.43878799487437536,0.5612120051256249
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3104017946211135,0.6895982053788865
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2906678714457972,0.7093321285542026
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2560458175199519,0.743954182480048
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.27200981280944364,0.7279901871905564
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3119068277720144,0.6880931722279858
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1235015017453358,0.8764984982546642
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.30469448613533234,0.6953055138646677
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.02197089846733034,0.9780291015326696
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.26437602143449335,0.7356239785655069
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4924680961424744,0.5075319038575254
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4349791378947064,0.5650208621052937
Baseline,SVM_Linear,0.85,Defaults,Defaults,0.5,0.5
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4844779960570946,0.5155220039429055
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2797756747018385,0.7202243252981616
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2830656206942601,0.7169343793057399
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.269154363972417,0.7308456360275831
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3007946952267144,0.6992053047732855
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3475015487225592,0.6524984512774411
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3494668080458671,0.6505331919541332
Baseline,SVM_Linear,0.85,Defaults,Defaults,0.5070775385617599,0.49292246143824014
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3851581407589138,0.6148418592410863
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.48171233284410714,0.5182876671558928
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4791499840399514,0.5208500159600488
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1807849339585689,0.8192150660414312
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.44027058332914626,0.5597294166708537
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.16797798374382825,0.8320220162561719
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.09417446532258707,0.9058255346774131
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3088616424272185,0.6911383575727814
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.28890261702062464,0.7110973829793753
Baseline,SVM_Linear,0.85,Defaults,Tuning,3.0000008999999776e-14,0.9999999999999699
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18223609721726866,0.8177639027827315
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.17279400811174442,0.8272059918882555
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21586209122877353,0.7841379087712267
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4087309327861922,0.5912690672138078
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2513516068745522,0.7486483931254476
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3752464270317631,0.6247535729682369
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22108687289444726,0.7789131271055528
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.19217717930552883,0.8078228206944712
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3007004632589653,0.6992995367410345
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3875022897401986,0.6124977102598014
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.10727419356217495,0.8927258064378251
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.13184225065775576,0.8681577493422442
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.5253609854431589,0.4746390145568409
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1664238640154425,0.8335761359845574
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.31706373456941633,0.6829362654305837
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.37438318502205964,0.6256168149779402
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.10282896987921297,0.8971710301207872
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1510865669377006,0.8489134330622994
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.08439485749377149,0.9156051425062285
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22095345382213455,0.7790465461778656
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2120438317882193,0.7879561682117807
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.33433052603063174,0.6656694739693684
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3987570269191745,0.6012429730808256
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.10297774947680863,0.8970222505231913
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3348428907224605,0.6651571092775397
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.14628188349861906,0.8537181165013811
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4317458743953077,0.5682541256046922
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.32403923627419884,0.675960763725801
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3260268933847932,0.6739731066152068
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.38073067319160886,0.6192693268083911
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.24797097852557984,0.75202902147442
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.33793054382362725,0.662069456176373
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2676053624242907,0.7323946375757094
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1038322813636323,0.8961677186363676
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.23216321989890795,0.7678367801010922
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1801789347310193,0.8198210652689804
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1801789347310193,0.8198210652689804
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.29727240127081916,0.702727598729181
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.15507091193244282,0.8449290880675572
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4932357648537402,0.50676423514626
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18080504882510767,0.8191949511748922
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3076080529076756,0.6923919470923247
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.35094969947012744,0.6490503005298723
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.362655615517787,0.6373443844822131
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4094803949438984,0.5905196050561016
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21181231902738581,0.7881876809726139
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.35392263090010984,0.6460773690998901
