Dataset,Algorithm,CorrelationThreshold,TrueLabel,PredictedLabel,Prob_Defaults,Prob_Tuning
Baseline,SVM,0.8,Tuning,Tuning,0.42639828987783224,0.5736017101221679
Baseline,SVM,0.8,Defaults,Tuning,0.4470811718912946,0.5529188281087054
Baseline,SVM,0.8,Tuning,Tuning,0.15042455484094366,0.8495754451590564
Baseline,SVM,0.8,Tuning,Tuning,0.27705588747116316,0.722944112528837
Baseline,SVM,0.8,Tuning,Tuning,0.2004114941098657,0.7995885058901344
Baseline,SVM,0.8,Tuning,Tuning,0.18851059124138772,0.8114894087586124
Baseline,SVM,0.8,Tuning,Tuning,0.169747977461685,0.8302520225383149
Baseline,SVM,0.8,Defaults,Tuning,0.08769591196028191,0.9123040880397179
Baseline,SVM,0.8,Tuning,Tuning,0.14740947696988188,0.8525905230301178
Baseline,SVM,0.8,Defaults,Defaults,0.7993423027661745,0.20065769723382565
Baseline,SVM,0.8,Defaults,Defaults,0.779833796634308,0.2201662033656919
Baseline,SVM,0.8,Defaults,Defaults,0.8543080692741788,0.1456919307258212
Baseline,SVM,0.8,Defaults,Defaults,0.8852094830593203,0.11479051694067968
Baseline,SVM,0.8,Tuning,Tuning,0.1505084667778399,0.8494915332221601
Baseline,SVM,0.8,Tuning,Tuning,0.15685037140370897,0.8431496285962912
Baseline,SVM,0.8,Tuning,Tuning,0.23657428585361598,0.7634257141463837
Baseline,SVM,0.8,Defaults,Tuning,0.33430722813246966,0.6656927718675306
Baseline,SVM,0.8,Defaults,Defaults,0.5,0.5
Baseline,SVM,0.8,Defaults,Tuning,0.32071914778831895,0.6792808522116812
Baseline,SVM,0.8,Defaults,Tuning,0.4382370090838538,0.561762990916146
Baseline,SVM,0.8,Tuning,Defaults,0.5960323798606763,0.4039676201393237
Baseline,SVM,0.8,Tuning,Defaults,0.5687329253442212,0.4312670746557787
Baseline,SVM,0.8,Defaults,Defaults,0.7706530474521486,0.2293469525478513
Baseline,SVM,0.8,Tuning,Tuning,0.09763024407597197,0.9023697559240279
Baseline,SVM,0.8,Defaults,Tuning,0.3471112170187309,0.6528887829812693
Baseline,SVM,0.8,Tuning,Tuning,0.1559185949514991,0.8440814050485008
Baseline,SVM,0.8,Tuning,Tuning,0.10528532769923733,0.8947146723007626
Baseline,SVM,0.8,Defaults,Tuning,0.2614519814919227,0.7385480185080774
Baseline,SVM,0.8,Tuning,Tuning,0.17219014806607016,0.82780985193393
Baseline,SVM,0.8,Defaults,Tuning,0.146239018659037,0.8537609813409629
Baseline,SVM,0.8,Tuning,Tuning,0.1686227936753954,0.8313772063246043
Baseline,SVM,0.8,Tuning,Tuning,0.14094810381651945,0.8590518961834805
Baseline,SVM,0.8,Tuning,Tuning,0.08060406306464041,0.9193959369353597
Baseline,SVM,0.8,Defaults,Tuning,0.3675824043900858,0.6324175956099141
Baseline,SVM,0.8,Tuning,Tuning,0.14722125423167692,0.8527787457683229
Baseline,SVM,0.8,Tuning,Tuning,0.15201897119743524,0.8479810288025649
Baseline,SVM,0.8,Tuning,Tuning,0.13265506188931825,0.8673449381106816
Baseline,SVM,0.8,Defaults,Tuning,0.07736944419335531,0.9226305558066447
Baseline,SVM,0.8,Tuning,Tuning,0.22707802093823387,0.7729219790617662
Baseline,SVM,0.8,Tuning,Tuning,0.3593078990650739,0.6406921009349262
Baseline,SVM,0.8,Tuning,Tuning,0.2016614489549766,0.7983385510450234
Baseline,SVM,0.8,Tuning,Tuning,0.09315179742613969,0.9068482025738603
Baseline,SVM,0.8,Tuning,Defaults,0.7755842603652511,0.22441573963474903
Baseline,SVM,0.8,Tuning,Tuning,0.1291157762677355,0.8708842237322644
Baseline,SVM,0.8,Tuning,Tuning,0.16716975627607655,0.8328302437239234
Baseline,SVM,0.8,Defaults,Defaults,0.752136959349426,0.24786304065057407
Baseline,SVM,0.8,Tuning,Tuning,0.11130022843571849,0.8886997715642816
Baseline,SVM,0.8,Tuning,Tuning,0.06836355913115039,0.9316364408688496
Baseline,SVM,0.8,Tuning,Tuning,0.1376699369041628,0.8623300630958374
Baseline,SVM,0.8,Tuning,Tuning,0.10913806512683422,0.8908619348731657
Baseline,SVM,0.8,Tuning,Tuning,0.1731154450584081,0.8268845549415917
Baseline,SVM,0.8,Tuning,Tuning,0.3422848290508361,0.6577151709491638
Baseline,SVM,0.8,Tuning,Tuning,0.435672290588308,0.564327709411692
Baseline,SVM,0.8,Tuning,Tuning,0.1312733122779412,0.8687266877220586
Baseline,SVM,0.8,Defaults,Tuning,0.45667541327858524,0.5433245867214146
Baseline,SVM,0.8,Tuning,Tuning,0.2073487314448784,0.7926512685551216
Baseline,SVM,0.8,Defaults,Defaults,0.602575905989524,0.3974240940104758
Baseline,SVM,0.8,Tuning,Tuning,0.23562276355087783,0.764377236449122
Baseline,SVM,0.8,Tuning,Tuning,0.34302382345750704,0.656976176542493
Baseline,SVM,0.8,Tuning,Tuning,0.24533971349464764,0.7546602865053524
Baseline,SVM,0.8,Tuning,Tuning,0.17801810392671505,0.8219818960732849
Baseline,SVM,0.8,Defaults,Tuning,0.22502963534133863,0.7749703646586614
Baseline,SVM,0.8,Defaults,Tuning,0.15187955581147453,0.8481204441885255
Baseline,SVM,0.8,Tuning,Tuning,0.09851329781287915,0.9014867021871207
Baseline,SVM,0.8,Tuning,Defaults,0.5,0.5
Baseline,SVM,0.8,Tuning,Tuning,0.1190553047639,0.8809446952360999
Baseline,SVM,0.8,Tuning,Tuning,0.09455150165469299,0.9054484983453067
Baseline,SVM,0.8,Tuning,Tuning,0.17932669505579177,0.8206733049442083
Baseline,SVM,0.8,Tuning,Tuning,0.1766875198299689,0.8233124801700312
Baseline,SVM,0.8,Tuning,Defaults,0.6334608623915015,0.3665391376084985
Baseline,SVM,0.8,Tuning,Tuning,0.1412150547352225,0.8587849452647774
Baseline,SVM,0.8,Defaults,Tuning,0.25164040205617205,0.7483595979438279
Baseline,SVM,0.8,Tuning,Defaults,0.5451944460071108,0.45480555399288936
Baseline,SVM,0.8,Tuning,Defaults,0.5578099094659177,0.44219009053408226
Baseline,SVM,0.8,Tuning,Tuning,0.24381003145576438,0.7561899685442355
Baseline,SVM,0.8,Tuning,Tuning,0.13471687843809202,0.8652831215619079
Baseline,SVM,0.8,Defaults,Defaults,0.8486272107736064,0.15137278922639372
Baseline,SVM,0.8,Tuning,Tuning,0.1449880006085391,0.8550119993914611
Baseline,SVM,0.8,Tuning,Tuning,0.3115689036531523,0.6884310963468478
Baseline,SVM,0.8,Tuning,Tuning,0.22631506927218217,0.7736849307278179
Baseline,SVM,0.8,Defaults,Tuning,0.21776742104135757,0.7822325789586426
Baseline,SVM,0.8,Tuning,Tuning,0.161340174620953,0.8386598253790469
Baseline,SVM,0.8,Tuning,Defaults,0.5069704804455163,0.49302951955448354
Baseline,SVM,0.8,Tuning,Tuning,0.17933866617570168,0.8206613338242983
Baseline,SVM,0.8,Defaults,Defaults,0.6960647329393651,0.3039352670606349
Baseline,SVM,0.8,Defaults,Tuning,0.2196378958911767,0.7803621041088232
Baseline,SVM,0.8,Tuning,Tuning,0.2735213390909621,0.7264786609090378
Baseline,SVM,0.8,Tuning,Tuning,0.16419970602424663,0.8358002939757536
Baseline,SVM,0.8,Tuning,Tuning,0.20106344682706195,0.7989365531729381
Baseline,SVM,0.8,Defaults,Tuning,0.46766433607671626,0.5323356639232838
Baseline,SVM,0.8,Defaults,Tuning,0.45501177446075036,0.5449882255392496
Baseline,SVM,0.8,Defaults,Defaults,0.7494213372072209,0.2505786627927789
Baseline,SVM,0.8,Tuning,Tuning,0.23410811339638132,0.7658918866036187
Baseline,SVM,0.8,Defaults,Defaults,0.6559183119182356,0.3440816880817645
Baseline,SVM,0.8,Tuning,Defaults,0.7478954645752848,0.25210453542471534
Baseline,SVM,0.8,Tuning,Tuning,0.17771830114198628,0.8222816988580137
Baseline,SVM,0.8,Defaults,Tuning,0.2690089847692151,0.7309910152307849
Baseline,SVM,0.8,Defaults,Defaults,0.5301610109855923,0.4698389890144076
Baseline,SVM,0.8,Tuning,Defaults,0.5162162039605197,0.4837837960394803
Baseline,SVM,0.8,Tuning,Tuning,0.1735966107640233,0.8264033892359767
Baseline,SVM,0.8,Defaults,Tuning,0.35503450701156064,0.6449654929884393
Baseline,SVM,0.8,Tuning,Tuning,0.13873058063741706,0.8612694193625829
Baseline,SVM,0.8,Tuning,Tuning,0.17037290402029465,0.8296270959797053
Baseline,SVM,0.8,Tuning,Tuning,0.19317400830856835,0.8068259916914315
Baseline,SVM,0.8,Tuning,Tuning,0.17267956830197126,0.8273204316980288
Baseline,SVM,0.85,Tuning,Tuning,0.21455814255037156,0.7854418574496284
Baseline,SVM,0.85,Tuning,Tuning,0.24402611041724798,0.7559738895827519
Baseline,SVM,0.85,Defaults,Tuning,0.44767540385609306,0.5523245961439068
Baseline,SVM,0.85,Tuning,Tuning,0.10686734056034475,0.8931326594396553
Baseline,SVM,0.85,Tuning,Tuning,0.14076787957976802,0.859232120420232
Baseline,SVM,0.85,Tuning,Tuning,0.4657566292851125,0.5342433707148875
Baseline,SVM,0.85,Tuning,Tuning,0.13844669269366497,0.8615533073063351
Baseline,SVM,0.85,Defaults,Tuning,0.21445994512762565,0.7855400548723744
Baseline,SVM,0.85,Defaults,Tuning,0.12693817937818955,0.8730618206218104
Baseline,SVM,0.85,Tuning,Tuning,0.2199088118111156,0.7800911881888845
Baseline,SVM,0.85,Tuning,Tuning,0.12240156966060621,0.8775984303393937
Baseline,SVM,0.85,Defaults,Tuning,0.35605202096301025,0.6439479790369897
Baseline,SVM,0.85,Tuning,Tuning,0.14462233514063091,0.8553776648593691
Baseline,SVM,0.85,Tuning,Tuning,0.1695598224250719,0.830440177574928
Baseline,SVM,0.85,Tuning,Tuning,0.1929408715680462,0.8070591284319539
Baseline,SVM,0.85,Tuning,Tuning,0.1461861516315545,0.8538138483684454
Baseline,SVM,0.85,Defaults,Defaults,0.5510421197555361,0.4489578802444638
Baseline,SVM,0.85,Tuning,Tuning,0.11533637521091289,0.8846636247890872
Baseline,SVM,0.85,Defaults,Tuning,0.22788403755444586,0.772115962445554
Baseline,SVM,0.85,Tuning,Tuning,0.35467911364682453,0.6453208863531755
Baseline,SVM,0.85,Tuning,Tuning,0.41264262610669167,0.5873573738933082
Baseline,SVM,0.85,Defaults,Tuning,0.28460571569880516,0.7153942843011946
Baseline,SVM,0.85,Tuning,Tuning,0.1369795561199037,0.8630204438800965
Baseline,SVM,0.85,Tuning,Tuning,0.283060124804566,0.7169398751954339
Baseline,SVM,0.85,Tuning,Tuning,0.15786373718914634,0.8421362628108539
Baseline,SVM,0.85,Tuning,Tuning,0.1304122658588719,0.8695877341411282
Baseline,SVM,0.85,Tuning,Tuning,0.1266187167285127,0.8733812832714871
Baseline,SVM,0.85,Tuning,Tuning,0.198902534011381,0.8010974659886189
Baseline,SVM,0.85,Tuning,Tuning,0.17217844885670608,0.8278215511432939
Baseline,SVM,0.85,Tuning,Tuning,0.12026291188434952,0.8797370881156507
Baseline,SVM,0.85,Tuning,Tuning,0.14632109569661694,0.8536789043033831
Baseline,SVM,0.85,Tuning,Tuning,0.15663545543236887,0.8433645445676313
Baseline,SVM,0.85,Defaults,Defaults,0.7562890126847578,0.2437109873152422
Baseline,SVM,0.85,Defaults,Tuning,0.1984513843819718,0.8015486156180283
Baseline,SVM,0.85,Tuning,Tuning,0.18425446749602245,0.8157455325039775
Baseline,SVM,0.85,Tuning,Tuning,0.25863302225761275,0.7413669777423872
Baseline,SVM,0.85,Tuning,Tuning,0.36172847682777626,0.6382715231722237
Baseline,SVM,0.85,Defaults,Tuning,0.253276572320932,0.746723427679068
Baseline,SVM,0.85,Tuning,Tuning,0.2294354125650439,0.770564587434956
Baseline,SVM,0.85,Defaults,Tuning,0.41121459797441196,0.5887854020255883
Baseline,SVM,0.85,Tuning,Tuning,0.1764394009346305,0.8235605990653697
Baseline,SVM,0.85,Tuning,Tuning,0.18341481104830576,0.8165851889516941
Baseline,SVM,0.85,Tuning,Tuning,0.2848769658122728,0.7151230341877274
Baseline,SVM,0.85,Tuning,Tuning,0.25101091277671767,0.7489890872232824
Baseline,SVM,0.85,Tuning,Tuning,0.1945605105591555,0.8054394894408448
Baseline,SVM,0.85,Tuning,Tuning,0.3038094393034424,0.6961905606965575
Baseline,SVM,0.85,Tuning,Tuning,0.20608081997027783,0.7939191800297222
Baseline,SVM,0.85,Tuning,Tuning,0.12631925738482797,0.8736807426151721
Baseline,SVM,0.85,Tuning,Tuning,0.28644783317751926,0.7135521668224806
Baseline,SVM,0.85,Tuning,Tuning,0.12073641649309753,0.8792635835069024
Baseline,SVM,0.85,Defaults,Tuning,0.21738677861151698,0.782613221388483
Baseline,SVM,0.85,Tuning,Tuning,0.17196206664141722,0.8280379333585828
Baseline,SVM,0.85,Tuning,Tuning,0.18567723134244968,0.8143227686575503
Baseline,SVM,0.85,Defaults,Tuning,0.1690616816451444,0.8309383183548557
Baseline,SVM,0.85,Tuning,Defaults,0.8771024517454602,0.12289754825453957
Baseline,SVM,0.85,Tuning,Tuning,0.2075455693796472,0.7924544306203527
Baseline,SVM,0.85,Tuning,Tuning,0.26112618631322665,0.7388738136867735
Baseline,SVM,0.85,Tuning,Tuning,0.4383661523226895,0.5616338476773105
Baseline,SVM,0.85,Tuning,Tuning,0.21863143619549177,0.7813685638045084
Baseline,SVM,0.85,Tuning,Tuning,0.18527592066680765,0.8147240793331924
Baseline,SVM,0.85,Tuning,Tuning,0.16855741389363849,0.8314425861063615
Baseline,SVM,0.85,Tuning,Tuning,0.20566125086605813,0.7943387491339419
Baseline,SVM,0.85,Tuning,Tuning,0.24593306194080403,0.7540669380591958
Baseline,SVM,0.85,Defaults,Defaults,0.651152883962324,0.3488471160376761
Baseline,SVM,0.85,Tuning,Defaults,0.5,0.5
Baseline,SVM,0.85,Defaults,Tuning,0.4398063389213315,0.5601936610786685
Baseline,SVM,0.85,Tuning,Tuning,0.17760064967860317,0.8223993503213968
Baseline,SVM,0.85,Tuning,Tuning,0.2851913989549567,0.7148086010450434
Baseline,SVM,0.85,Tuning,Tuning,0.22515976191257897,0.774840238087421
Baseline,SVM,0.85,Tuning,Tuning,0.21928479163065287,0.780715208369347
Baseline,SVM,0.85,Tuning,Tuning,0.18474456318848542,0.8152554368115147
Baseline,SVM,0.85,Defaults,Tuning,0.10398769425581068,0.8960123057441892
Baseline,SVM,0.85,Tuning,Tuning,0.16353039769310676,0.8364696023068933
Baseline,SVM,0.85,Defaults,Defaults,0.9187370922704169,0.08126290772958308
Baseline,SVM,0.85,Defaults,Defaults,0.671703971757681,0.3282960282423192
Baseline,SVM,0.85,Defaults,Defaults,0.8805206084174536,0.1194793915825463
Baseline,SVM,0.85,Defaults,Defaults,0.8571241274862714,0.1428758725137287
Baseline,SVM,0.85,Tuning,Tuning,0.1904933241459337,0.8095066758540662
Baseline,SVM,0.85,Tuning,Tuning,0.15930892751676523,0.8406910724832347
Baseline,SVM,0.85,Tuning,Tuning,0.22605766521023904,0.7739423347897608
Baseline,SVM,0.85,Defaults,Tuning,0.3696749414384621,0.630325058561538
Baseline,SVM,0.85,Defaults,Tuning,0.4566894449927096,0.5433105550072903
Baseline,SVM,0.85,Defaults,Tuning,0.29034302855592337,0.7096569714440766
Baseline,SVM,0.85,Defaults,Tuning,0.3756728631905439,0.6243271368094562
Baseline,SVM,0.85,Tuning,Defaults,0.551502573141685,0.448497426858315
Baseline,SVM,0.85,Tuning,Defaults,0.6050006199108319,0.3949993800891681
Baseline,SVM,0.85,Defaults,Defaults,0.7738339040795874,0.2261660959204127
Baseline,SVM,0.85,Tuning,Tuning,0.09265741660868271,0.9073425833913175
Baseline,SVM,0.85,Defaults,Tuning,0.3083903433344593,0.6916096566655405
Baseline,SVM,0.85,Tuning,Tuning,0.13685566985611036,0.8631443301438897
Baseline,SVM,0.85,Tuning,Tuning,0.08142072442575067,0.9185792755742493
Baseline,SVM,0.85,Defaults,Tuning,0.2716258968487109,0.7283741031512891
Baseline,SVM,0.85,Tuning,Tuning,0.1647203126888192,0.8352796873111807
Baseline,SVM,0.85,Defaults,Tuning,0.14086805168599484,0.8591319483140051
Baseline,SVM,0.85,Tuning,Tuning,0.16299041040427498,0.8370095895957251
Baseline,SVM,0.85,Tuning,Tuning,0.13651378016722515,0.8634862198327747
Baseline,SVM,0.85,Tuning,Tuning,0.12222234214959446,0.8777776578504057
Baseline,SVM,0.85,Defaults,Tuning,0.3689176700611788,0.6310823299388212
Baseline,SVM,0.85,Tuning,Tuning,0.1298135443610274,0.8701864556389727
Baseline,SVM,0.85,Tuning,Tuning,0.16748972675257007,0.83251027324743
Baseline,SVM,0.85,Tuning,Tuning,0.1316886910012165,0.8683113089987835
Baseline,SVM,0.85,Defaults,Tuning,0.1304393964217697,0.8695606035782302
Baseline,SVM,0.85,Tuning,Tuning,0.1879393605059892,0.812060639494011
Baseline,SVM,0.85,Tuning,Tuning,0.403351730622997,0.596648269377003
Baseline,SVM,0.85,Tuning,Tuning,0.21473300490377037,0.7852669950962298
Baseline,SVM,0.85,Tuning,Tuning,0.11097648491001878,0.8890235150899812
Baseline,SVM,0.85,Tuning,Defaults,0.7149891701148281,0.2850108298851719
Baseline,SVM,0.85,Tuning,Tuning,0.1640755004730412,0.8359244995269587
Baseline,SVM,0.85,Tuning,Tuning,0.19149767309361132,0.8085023269063888
Baseline,SVM,0.85,Defaults,Defaults,0.6831055383076999,0.31689446169230023
Baseline,SVM,0.85,Tuning,Tuning,0.07137659128385553,0.9286234087161446
Baseline,SVM,0.85,Tuning,Tuning,0.09356023197661376,0.9064397680233862
Baseline,SVM,0.85,Tuning,Tuning,0.17825373600753208,0.8217462639924678
Baseline,SVM,0.85,Tuning,Tuning,0.10723045845159866,0.8927695415484013
Baseline,SVM,0.85,Tuning,Tuning,0.18103778954653907,0.8189622104534608
Baseline,SVM,0.85,Tuning,Tuning,0.3634237070310871,0.6365762929689127
Baseline,SVM,0.85,Tuning,Tuning,0.3782902439443988,0.6217097560556014
Baseline,SVM,0.85,Tuning,Tuning,0.13285168505393757,0.8671483149460623
Baseline,SVM,0.85,Defaults,Tuning,0.42345398606389567,0.5765460139361042
Baseline,SVM,0.85,Tuning,Tuning,0.18352388579338277,0.816476114206617
Baseline,SVM,0.85,Defaults,Defaults,0.6618230328258284,0.3381769671741715
Baseline,SVM,0.85,Tuning,Tuning,0.21953733438715242,0.7804626656128476
Baseline,SVM,0.85,Tuning,Tuning,0.34960611704711003,0.6503938829528898
Baseline,SVM,0.85,Tuning,Tuning,0.24689942610169777,0.7531005738983023
Baseline,SVM,0.85,Tuning,Tuning,0.1681363577038746,0.8318636422961253
Baseline,SVM,0.85,Defaults,Tuning,0.1971412581299969,0.802858741870003
Baseline,SVM,0.85,Defaults,Tuning,0.16261458267326287,0.8373854173267372
Baseline,SVM,0.85,Tuning,Tuning,0.12536924428961618,0.8746307557103837
Baseline,SVM,0.85,Tuning,Tuning,0.38520297090637945,0.6147970290936206
Baseline,SVM,0.85,Tuning,Tuning,0.15623242419645014,0.8437675758035499
Baseline,SVM,0.85,Tuning,Tuning,0.10989157090569962,0.8901084290943002
Baseline,SVM,0.85,Tuning,Tuning,0.1756913871017259,0.8243086128982741
Baseline,SVM,0.85,Tuning,Tuning,0.16931197064082187,0.8306880293591783
Baseline,SVM,0.85,Tuning,Defaults,0.6788514486931781,0.3211485513068216
Baseline,SVM,0.85,Tuning,Tuning,0.12618140993705176,0.8738185900629482
Baseline,SVM,0.85,Defaults,Tuning,0.24314266808542892,0.7568573319145713
Baseline,SVM,0.85,Tuning,Defaults,0.5398786191029252,0.4601213808970747
Baseline,SVM,0.85,Tuning,Defaults,0.5699459121810834,0.43005408781891663
Baseline,SVM,0.85,Tuning,Tuning,0.22599650263822701,0.7740034973617731
Baseline,SVM,0.85,Tuning,Tuning,0.14171513345392636,0.8582848665460734
Baseline,SVM,0.85,Defaults,Defaults,0.7396104561986525,0.26038954380134743
Baseline,SVM,0.85,Tuning,Tuning,0.1273649479833481,0.8726350520166519
Baseline,SVM,0.85,Tuning,Tuning,0.3550265413581467,0.6449734586418534
Baseline,SVM,0.85,Tuning,Tuning,0.22740022040680466,0.7725997795931951
Baseline,SVM,0.85,Defaults,Tuning,0.2094088245453959,0.790591175454604
Baseline,SVM,0.85,Tuning,Tuning,0.1482111589304584,0.8517888410695417
Baseline,SVM,0.85,Tuning,Tuning,0.49429277253096254,0.5057072274690375
Baseline,SVM,0.85,Tuning,Tuning,0.19782894760448766,0.8021710523955123
Baseline,SVM,0.85,Defaults,Defaults,0.708656678524016,0.2913433214759839
Baseline,SVM,0.85,Defaults,Tuning,0.25160335495216757,0.7483966450478322
Baseline,SVM,0.85,Tuning,Tuning,0.26273372923775756,0.7372662707622422
Baseline,SVM,0.85,Tuning,Tuning,0.1774616057809416,0.8225383942190583
Baseline,SVM,0.85,Tuning,Tuning,0.1961510112612507,0.8038489887387492
Baseline,SVM,0.85,Defaults,Tuning,0.4083413599105929,0.5916586400894072
Baseline,SVM,0.85,Defaults,Tuning,0.40642437728022623,0.5935756227197737
Baseline,SVM,0.85,Defaults,Defaults,0.7461327339588668,0.2538672660411334
Baseline,SVM,0.85,Tuning,Tuning,0.2586036646706345,0.7413963353293656
Baseline,SVM,0.85,Defaults,Defaults,0.5434048006108844,0.4565951993891156
Baseline,SVM,0.85,Tuning,Defaults,0.6843325908605216,0.3156674091394782
Baseline,SVM,0.85,Tuning,Tuning,0.18671129716445783,0.8132887028355421
Baseline,SVM,0.85,Defaults,Tuning,0.26981106142715494,0.7301889385728452
Baseline,SVM,0.85,Defaults,Defaults,0.5130758767149806,0.48692412328501944
Baseline,SVM,0.85,Tuning,Tuning,0.46941983170390866,0.5305801682960913
Baseline,SVM,0.85,Tuning,Tuning,0.20413437068250614,0.7958656293174937
Baseline,SVM,0.85,Defaults,Tuning,0.3546468796648205,0.6453531203351792
Baseline,SVM,0.85,Tuning,Tuning,0.13572011072595552,0.8642798892740443
Baseline,SVM,0.85,Tuning,Tuning,0.1785259634720368,0.8214740365279631
Baseline,SVM,0.85,Tuning,Tuning,0.1885598992954796,0.8114401007045202
Baseline,SVM,0.85,Tuning,Tuning,0.17535804311229494,0.8246419568877049
Baseline,SVM,0.9,Tuning,Tuning,0.1580855470327625,0.8419144529672377
Baseline,SVM,0.9,Tuning,Tuning,0.25635343609070627,0.7436465639092936
