Dataset,Algorithm,CorrelationThreshold,TrueLabel,PredictedLabel,Prob_Defaults,Prob_Tuning
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.11566193834027089,0.8843380616597292
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.34140262175606595,0.6585973782439342
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.44324609280249483,0.5567539071975052
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.04140909290901378,0.9585909070909862
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3226445387183782,0.6773554612816217
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.06579663090410318,0.9342033690958967
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.43872668291511935,0.5612733170848807
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3557663881312813,0.6442336118687186
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.31648486629588274,0.6835151337041173
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3973811446859397,0.6026188553140602
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.22790340084385616,0.7720965991561437
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3314867660399183,0.6685132339600816
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.27266637298771396,0.727333627012286
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.060780490764919454,0.9392195092350806
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.22559923357357886,0.7744007664264213
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.14437336276438847,0.8556266372356115
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.14437336276438847,0.8556266372356115
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.11996578323127742,0.8800342167687227
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.11057678412540284,0.8894232158745972
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.5123009456427889,0.48769905435721117
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.14860446187144707,0.8513955381285527
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3080576717276306,0.6919423282723693
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.35449138345001263,0.6455086165499875
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3509031879253413,0.6490968120746586
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.400464479553769,0.599535520446231
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1825087619122204,0.8174912380877798
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3373527949340738,0.6626472050659263
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.16383607226736266,0.8361639277326373
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.03974167000933427,0.9602583299906656
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.33062686682797515,0.6693731331720247
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3120833641806372,0.6879166358193628
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.07681396905973287,0.9231860309402669
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.33524681134864914,0.6647531886513505
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.11556983384611122,0.8844301661538888
Baseline,SVM_Linear,0.8,Defaults,Defaults,0.5671723201553164,0.4328276798446836
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.4337038687848378,0.5662961312151623
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2299321036910917,0.7700678963089084
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.15260007801260161,0.8473999219873984
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.5379409755843354,0.46205902441566465
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3850761183541953,0.6149238816458047
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3740268332136482,0.6259731667863516
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.4795793703980818,0.5204206296019183
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2090043206331185,0.7909956793668815
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.36896786446349167,0.6310321355365084
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.7028229332707077,0.29717706672929245
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.21379287723651486,0.7862071227634853
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.22296171640819903,0.7770382835918008
Baseline,SVM_Linear,0.8,Defaults,Defaults,0.5784979703991702,0.4215020296008298
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.5067915406473518,0.49320845935264834
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.16335913187371398,0.8366408681262858
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.33446127941770726,0.6655387205822929
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.058638805094772414,0.9413611949052276
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1783053420102175,0.8216946579897827
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.011876951830865163,0.988123048169135
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3654351745019739,0.6345648254980262
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.19792873361534333,0.8020712663846568
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2290336575793455,0.7709663424206544
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.40444931929017536,0.5955506807098246
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21469048809270874,0.7853095119072913
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18387091496026184,0.8161290850397381
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4526625491710936,0.5473374508289063
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.03729951534982097,0.9627004846501791
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.16551119515084622,0.8344888048491538
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.1159224184199213,0.8840775815800788
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2730069527468337,0.7269930472531663
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2209441801394669,0.7790558198605332
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.29704768412418153,0.7029523158758187
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.17978832526873562,0.8202116747312644
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.16950945786649577,0.8304905421335043
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.01658613083930773,0.9834138691606922
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.223627327083713,0.7763726729162873
Baseline,SVM_Linear,0.85,Defaults,Defaults,0.5435461593078192,0.45645384069218065
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.27896133109108934,0.7210386689089106
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.33430692642916704,0.6656930735708331
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.31399230509679615,0.6860076949032039
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3263835942023115,0.6736164057976882
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.25523265041826965,0.7447673495817304
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.09081516402533063,0.9091848359746695
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3281715543292413,0.6718284456707588
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2674177821858217,0.7325822178141783
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21296835019197027,0.7870316498080295
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2230847133721957,0.7769152866278044
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.26658519296344635,0.7334148070365537
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.28525765359637983,0.7147423464036203
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.20325552904982572,0.7967444709501741
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1458406801138608,0.8541593198861391
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.20375105571200305,0.7962489442879969
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4200460999475634,0.5799539000524366
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.23084418513756846,0.7691558148624318
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.13307391396501822,0.8669260860349817
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.5,0.5
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.19079043722020678,0.8092095627797935
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3453353483686724,0.6546646516313276
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.22963443413907475,0.7703655658609254
Baseline,SVM_Linear,0.85,Defaults,Defaults,0.5,0.5
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3700490519457874,0.6299509480542127
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.01988565684381019,0.9801143431561898
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.6172598072791416,0.3827401927208582
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.32485156276523913,0.6751484372347608
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21169542631577382,0.788304573684226
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.36425554235418406,0.635744457645816
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3448789901165891,0.655121009883411
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.18547059579055686,0.8145294042094434
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.29113917946999657,0.7088608205300034
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.16625435493723298,0.8337456450627669
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.3025325919939084,0.6974674080060916
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.12186368807900505,0.8781363119209952
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.13976406627019872,0.8602359337298013
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2975225830887574,0.7024774169112425
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.37859218567926706,0.6214078143207329
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3703987967229696,0.6296012032770303
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.30448941367492144,0.6955105863250786
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.39132167837325293,0.6086783216267471
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3415098516656226,0.6584901483343778
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.27294634752443425,0.7270536524755659
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.06485641511306345,0.9351435848869365
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.20379152876877696,0.7962084712312231
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.25422000013851237,0.7457799998614876
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4586830987158317,0.5413169012841683
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3216565758558154,0.6783434241441847
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.29556625698590994,0.7044337430140901
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.25064773502039933,0.7493522649796006
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2714955946165939,0.7285044053834061
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.32342945031664366,0.6765705496833562
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.08005216139739875,0.9199478386026012
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.31653477562752086,0.6834652243724791
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.04393679659536753,0.9560632034046325
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2600389302778116,0.7399610697221883
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4815146177056189,0.518485382294381
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4202358856440358,0.5797641143559641
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4948387134296957,0.5051612865703043
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.48181990156716853,0.5181800984328315
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.28073336578347624,0.719266634216524
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.28544282854676806,0.7145571714532318
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2678322243132639,0.732167775686736
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.30957779826915455,0.6904222017308455
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.35233542684795816,0.647664573152042
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.35406080924054184,0.645939190759458
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.48623413003063803,0.513765869969362
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4449002668214776,0.5550997331785226
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.5197398445319085,0.48026015546809164
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4735398092454359,0.5264601907545641
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.17016417750579765,0.8298358224942025
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4356532874247621,0.5643467125752376
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1568584736340561,0.8431415263659437
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.07808944656516247,0.9219105534348374
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.31534885167935195,0.6846511483206483
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.29843605565189196,0.701563944348108
Baseline,SVM_Linear,0.85,Defaults,Tuning,3.0000008999999776e-14,0.9999999999999699
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1722422354436209,0.8277577645563792
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1614512028788059,0.8385487971211941
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21024329062730232,0.7897567093726975
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.40469925325890993,0.5953007467410902
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2514230827633925,0.7485769172366074
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3983139879617118,0.6016860120382882
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2202954805141913,0.7797045194858087
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.1998169816586797,0.8001830183413203
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3091552030328483,0.6908447969671516
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.40865038803339954,0.5913496119666005
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.09001002818823038,0.9099899718117697
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.11407844701931615,0.8859215529806838
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.5747603434063778,0.42523965659362234
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1544443843818203,0.8455556156181797
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.33156118043102395,0.668438819568976
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.37121948481867867,0.6287805151813214
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.0853105023334128,0.9146894976665871
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.13612825549138138,0.8638717445086188
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.06599329749493583,0.9340067025050639
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.21727536038878328,0.7827246396112166
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2059989147599843,0.7940010852400154
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3531739305820189,0.646826069417981
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.42966940196763426,0.5703305980323657
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.06852939799264753,0.9314706020073524
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.32186256073921354,0.6781374392607865
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.11577222365766428,0.8842277763423358
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.4028609887267798,0.5971390112732202
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.34204459068939147,0.6579554093106083
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3332011079776329,0.666798892022367
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4111497362695316,0.5888502637304683
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.23749116447410143,0.7625088355258983
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.33448039703082866,0.6655196029691713
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.26475629218098035,0.7352437078190196
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.08059856629785792,0.9194014337021421
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2216087446950891,0.7783912553049109
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.16147232296596212,0.8385276770340377
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.16147232296596212,0.8385276770340377
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.2979088980821912,0.7020911019178089
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.13341178898814748,0.8665882110118527
Baseline,SVM_Linear,0.85,Tuning,Defaults,0.515595202402957,0.48440479759704314
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.1565929582187996,0.8434070417812004
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.2952638509522571,0.7047361490477428
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3664488268198936,0.6335511731801063
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.3793879507373372,0.6206120492626628
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.4354135189386752,0.5645864810613248
Baseline,SVM_Linear,0.85,Tuning,Tuning,0.19678423269094525,0.8032157673090549
Baseline,SVM_Linear,0.85,Defaults,Tuning,0.33579463589059516,0.6642053641094049
